"groupId","catalogId","status","reviewAction","candidateCount","profileCount","profiles","providers","confidenceLevels","highestReviewConfidenceScore","deferredFromNextBatch","makam","form","usul","title","composer","priorityGroup","decisionReason","decisionReviewedAt","decisionReviewedBy"
"suzinak--sarki--aksak--ellere_uzaktan--osman_nihat_akin:review-group","suzinak--sarki--aksak--ellere_uzaktan--osman_nihat_akin","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Aksak","Ellere Uzaktan","Osman Nihat Akin","pdf-and-musicxml","","",""
"suzinak--sarki--aksak--eski_hali--haci_arif_bey:review-group","suzinak--sarki--aksak--eski_hali--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Aksak","Eski Hali","Haci Arif Bey","pdf-and-musicxml","","",""
"suzinak--sarki--aksak--hasreti_kadehlerden--rustu_eric:review-group","suzinak--sarki--aksak--hasreti_kadehlerden--rustu_eric","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Aksak","Hasreti Kadehlerden","Rustu Eric","pdf-and-musicxml","","",""
"suzinak--sarki--aksak--meclis_bezendi--haci_arif_bey:review-group","suzinak--sarki--aksak--meclis_bezendi--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Aksak","Meclis Bezendi","Haci Arif Bey","pdf-and-musicxml","","",""
"suzinak--sarki--aksak--sazin_gibi--cevdet_cagla:review-group","suzinak--sarki--aksak--sazin_gibi--cevdet_cagla","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Aksak","Sazin Gibi","Cevdet Cagla","pdf-and-musicxml","","",""
"suzinak--sarki--aksak--uslanmadi_hala--haci_arif_bey:review-group","suzinak--sarki--aksak--uslanmadi_hala--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Aksak","Uslanmadi Hala","Haci Arif Bey","pdf-and-musicxml","","",""
"suzinak--sarki--aksak--yine_murg-i--haci_arif_bey:review-group","suzinak--sarki--aksak--yine_murg-i--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Aksak","Yine Murg İ","Haci Arif Bey","pdf-and-musicxml","","",""
"suzinak--sarki--curcuna--gozumden_gitmiyor--haci_arif_bey:review-group","suzinak--sarki--curcuna--gozumden_gitmiyor--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Curcuna","Gozumden Gitmiyor","Haci Arif Bey","pdf-and-musicxml","","",""
"suzinak--sarki--curcuna--gulup_gectin--muzaffer_ilkar:review-group","suzinak--sarki--curcuna--gulup_gectin--muzaffer_ilkar","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Curcuna","Gulup Gectin","Muzaffer İlkar","pdf-and-musicxml","","",""
"suzinak--sarki--curcuna--ne_cok--sedat_oztoprak:review-group","suzinak--sarki--curcuna--ne_cok--sedat_oztoprak","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Curcuna","Ne Cok","Sedat Oztoprak","pdf-and-musicxml","","",""
"suzinak--sarki--curcuna--ne_muskulmus--osman_nihat_akin:review-group","suzinak--sarki--curcuna--ne_muskulmus--osman_nihat_akin","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Curcuna","Ne Muskulmus","Osman Nihat Akin","pdf-and-musicxml","","",""
"suzinak--sarki--curcuna--pabusuna_ermek--haci_arif_bey:review-group","suzinak--sarki--curcuna--pabusuna_ermek--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Curcuna","Pabusuna Ermek","Haci Arif Bey","pdf-and-musicxml","","",""
"suzinak--sarki--curcuna--pek_revadir--ahmet_rasim_bey:review-group","suzinak--sarki--curcuna--pek_revadir--ahmet_rasim_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Curcuna","Pek Revadir","Ahmet Rasim Bey","pdf-and-musicxml","","",""
"suzinak--sarki--curcuna--sen_bezmimize--hasan_ali_yucel:review-group","suzinak--sarki--curcuna--sen_bezmimize--hasan_ali_yucel","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Curcuna","Sen Bezmimize","Hasan Ali Yucel","pdf-and-musicxml","","",""
"suzinak--sarki--curcuna--sevdim_seveli--zeki_arif_ataergin:review-group","suzinak--sarki--curcuna--sevdim_seveli--zeki_arif_ataergin","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Curcuna","Sevdim Seveli","Zeki Arif Ataergin","pdf-and-musicxml","","",""
"suzinak--sarki--devrihindi--bir_dil--haci_arif_bey:review-group","suzinak--sarki--devrihindi--bir_dil--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Devrihindi","Bir Dil","Haci Arif Bey","pdf-and-musicxml","","",""
"suzinak--sarki--devrihindi--durmadan_aylar--munir_nurettin_selcuk:review-group","suzinak--sarki--devrihindi--durmadan_aylar--munir_nurettin_selcuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Devrihindi","Durmadan Aylar","Munir Nurettin Selcuk","pdf-and-musicxml","","",""
"suzinak--sarki--senginsemai--gunden_gune--hafiz_mehmet_esref_efendi:review-group","suzinak--sarki--senginsemai--gunden_gune--hafiz_mehmet_esref_efendi","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Senginsemai","Gunden Gune","Hafiz Mehmet Esref Efendi","pdf-and-musicxml","","",""
"suzinak--sarki--senginsemai--sensiz_geceler--musa_sureyya_bey:review-group","suzinak--sarki--senginsemai--sensiz_geceler--musa_sureyya_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Senginsemai","Sensiz Geceler","Musa Sureyya Bey","pdf-and-musicxml","","",""
"suzinak--sarki--turkaksagi--beni_candan--haci_arif_bey:review-group","suzinak--sarki--turkaksagi--beni_candan--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Turkaksagi","Beni Candan","Haci Arif Bey","pdf-and-musicxml","","",""
"suzinak--sarki--turkaksagi--bir_gamli--cevdet_cagla:review-group","suzinak--sarki--turkaksagi--bir_gamli--cevdet_cagla","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Turkaksagi","Bir Gamli","Cevdet Cagla","pdf-and-musicxml","","",""
"suzinak--sarki--turkaksagi--yandim_o--haci_arif_bey:review-group","suzinak--sarki--turkaksagi--yandim_o--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Turkaksagi","Yandim O","Haci Arif Bey","pdf-and-musicxml","","",""
"suzinak--seyir--semai--1--rauf_yekta:review-group","suzinak--seyir--semai--1--rauf_yekta","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Seyir","Semai","1","Rauf Yekta","pdf-and-musicxml","","",""
"suzinak--seyir--sofyan--1--erol_bingol:review-group","suzinak--seyir--sofyan--1--erol_bingol","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Seyir","Sofyan","1","Erol Bingol","pdf-and-musicxml","","",""
"suzinak--seyir--sofyan--1--sefik_gurmeric:review-group","suzinak--seyir--sofyan--1--sefik_gurmeric","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Seyir","Sofyan","1","Sefik Gurmeric","pdf-and-musicxml","","",""
"suzinak--turku--oynak--a_benim--osman_pehlivan:review-group","suzinak--turku--oynak--a_benim--osman_pehlivan","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Turku","Oynak","A Benim","Osman Pehlivan","pdf-and-musicxml","","",""
"tahir--kupe--duyek--al_al--ahmet_avni_konuk:review-group","tahir--kupe--duyek--al_al--ahmet_avni_konuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Kupe","Duyek","Al Al","Ahmet Avni Konuk","pdf-and-musicxml","","",""
"tahir--sarki--aksak--ben_sana--dellalzade_haci_ismail_efendi:review-group","tahir--sarki--aksak--ben_sana--dellalzade_haci_ismail_efendi","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Sarki","Aksak","Ben Sana","Dellalzade Haci İsmail Efendi","pdf-and-musicxml","","",""
"tahir--sarki--aksak--efem_simdi--lavtaci_hristo:review-group","tahir--sarki--aksak--efem_simdi--lavtaci_hristo","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Sarki","Aksak","Efem Simdi","Lavtaci Hristo","pdf-and-musicxml","","",""
"tahir--sarki--duyek--gonul_vermisken--fehmi_tokay:review-group","tahir--sarki--duyek--gonul_vermisken--fehmi_tokay","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Sarki","Duyek","Gonul Vermisken","Fehmi Tokay","pdf-and-musicxml","","",""
"tahir--seyir--sofyan--1--sefik_gurmeric:review-group","tahir--seyir--sofyan--1--sefik_gurmeric","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Seyir","Sofyan","1","Sefik Gurmeric","pdf-and-musicxml","","",""
"tahir--seyir--turkaksagi--1--erol_bingol:review-group","tahir--seyir--turkaksagi--1--erol_bingol","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Seyir","Turkaksagi","1","Erol Bingol","pdf-and-musicxml","","",""
"tahir--tesbih--sofyan--allahumme--ali_ufki:review-group","tahir--tesbih--sofyan--allahumme--ali_ufki","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Tesbih","Sofyan","Allahumme","Ali Ufki","pdf-and-musicxml","","",""
"tahir--turku--aksak--gimildan--manisa:review-group","tahir--turku--aksak--gimildan--manisa","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Turku","Aksak","Gimildan","Manisa","pdf-and-musicxml","","",""
"tahir--turku--aksak--havuzun_basinda--cankiri:review-group","tahir--turku--aksak--havuzun_basinda--cankiri","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Turku","Aksak","Havuzun Basinda","Cankiri","pdf-and-musicxml","","",""
"tahir--turku--aksak--islamoglu--afyon:review-group","tahir--turku--aksak--islamoglu--afyon","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Turku","Aksak","İslamoglu","Afyon","pdf-and-musicxml","","",""
"tahir--turku--bektasidevrirevani--asamadim_su--eskisehir:review-group","tahir--turku--bektasidevrirevani--asamadim_su--eskisehir","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Turku","Bektasidevrirevani","Asamadim Su","Eskisehir","pdf-and-musicxml","","",""
"tahir--turku--devrihindi--yoru_bire--sarkisla:review-group","tahir--turku--devrihindi--yoru_bire--sarkisla","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Turku","Devrihindi","Yoru Bire","Sarkisla","pdf-and-musicxml","","",""
"tahir--turku--devrituran--asagidan_gelir--sivas:review-group","tahir--turku--devrituran--asagidan_gelir--sivas","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Turku","Devrituran","Asagidan Gelir","Sivas","pdf-and-musicxml","","",""
"tahir--turku--kapali_curcuna--don_beri--urfa:review-group","tahir--turku--kapali_curcuna--don_beri--urfa","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Turku","Kapali Curcuna","Don Beri","Urfa","pdf-and-musicxml","","",""
"tahir--turku--musemmen_ii--alli_durnam--kirikkale-keskin:review-group","tahir--turku--musemmen_ii--alli_durnam--kirikkale-keskin","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Turku","Musemmen İi","Alli Durnam","Kirikkale Keskin","pdf-and-musicxml","","",""
"tahir--turku--musemmen_ii--gonul_gurbet--gaziantep:review-group","tahir--turku--musemmen_ii--gonul_gurbet--gaziantep","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Turku","Musemmen İi","Gonul Gurbet","Gaziantep","pdf-and-musicxml","","",""
"tahir--turku--musemmen_ii--hem_okudum--corum:review-group","tahir--turku--musemmen_ii--hem_okudum--corum","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Turku","Musemmen İi","Hem Okudum","Corum","pdf-and-musicxml","","",""
"tahir--turku--nimsofyan--bagda_gulu--ankara:review-group","tahir--turku--nimsofyan--bagda_gulu--ankara","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Turku","Nimsofyan","Bagda Gulu","Ankara","pdf-and-musicxml","","",""
"tahir--turku--nimsofyan--bagisla_sevdigim--kirsehir:review-group","tahir--turku--nimsofyan--bagisla_sevdigim--kirsehir","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Turku","Nimsofyan","Bagisla Sevdigim","Kirsehir","pdf-and-musicxml","","",""
"tahir--turku--nimsofyan--basinda_altin--diyarbakir:review-group","tahir--turku--nimsofyan--basinda_altin--diyarbakir","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Turku","Nimsofyan","Basinda Altin","Diyarbakir","pdf-and-musicxml","","",""
"tahir--turku--nimsofyan--gidin_bulutlar--kutahya:review-group","tahir--turku--nimsofyan--gidin_bulutlar--kutahya","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Turku","Nimsofyan","Gidin Bulutlar","Kutahya","pdf-and-musicxml","","",""
"tahir--turku--raksan--top_yatagin--aydin:review-group","tahir--turku--raksan--top_yatagin--aydin","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Tahir","Turku","Raksan","Top Yatagin","Aydin","pdf-and-musicxml","","",""
